SIFID,d15N,d13C,WtN,WtC,CN,Comments,fishID,SampType,Stream,SampYR,SampDate,SiteID,SpecCode,TL_mm,Wt_g,Sex,Source,d13C.norm,trophic
NA,8.9,-27.6,14,46.7,3.3,,0813mmCKC03,M1,Laramie,2013,8/1/13,LR05,CKC,85,NA,NA,Dugan,-27.6,Fish
NA,9.1,-29,13.9,47,3.4,,0813mmLND01,M1,Laramie,2013,8/1/13,LR05,LND,72,NA,NA,Dugan,-29,Fish
NA,9.2,-29.1,14.7,48.3,3.3,,0813mmyoy-BNT02,M1,Laramie,2013,8/1/13,LR05,yoyBNT,75,NA,NA,Dugan,-29.1,Fish
NA,8,-28.3,14.7,48.6,3.3,,0813mmWHS03,M1,Laramie,2013,8/1/13,LR05,WHS,80,NA,NA,Dugan,-28.3,Fish
NA,8.9,-27.8,14.7,48,3.3,,0813mmyoyBNT03,M1,Laramie,2013,8/1/13,LR05,yoy,75,NA,NA,Dugan,-27.8,Fish
NA,7.4,-29.5,9.2,31.1,3.4,,0813mmBMN01,M1,Laramie,2013,8/1/13,LR05,BMN,55,NA,NA,Dugan,-29.5,Fish
NA,8.6,-27.8,14.3,46.8,3.3,,0813mmWHS01,M1,Laramie,2013,8/1/13,LR05,WHS,100,NA,NA,Dugan,-27.8,Fish
NA,9,-26.9,13.8,46,3.3,,0813mmCKC02,M1,Laramie,2013,8/1/13,LR05,CKC,80,NA,NA,Dugan,-26.9,Fish
NA,10.2,-24.7,16,48.3,3,,0813mmBNT05,M1,Laramie,2013,8/1/13,LR05,BNT,570,NA,NA,Dugan,-24.7,Fish
NA,9.8,-25.6,15.1,49.3,3.3,,0813mmBNT11,M1,Laramie,2013,8/1/13,LR05,BNT,345,NA,NA,Dugan,-25.6,Fish
NA,9.5,-26.4,14.7,47.5,3.2,,0813mmBNT18,M1,Laramie,2013,8/1/13,LR05,BNT,195,NA,NA,Dugan,-26.4,Fish
NA,9.1,-26.6,14.9,47.8,3.2,,0813mmBNT19,M1,Laramie,2013,8/1/13,LR05,BNT,140,NA,NA,Dugan,-26.6,Fish
NA,10.5,-25.8,16.5,50.8,3.1,,0813mmBNT01,M1,Laramie,2013,8/1/13,LR05,BNT,343,NA,NA,Dugan,-25.8,Fish
NA,10.3,-26.4,13.9,47.3,3.4,,0813mmBNT31,M1,Laramie,2013,8/1/13,LR05,BNT,240,NA,NA,Dugan,-26.4,Fish
NA,9.3,-25.6,14.3,47.7,3.3,,0813mmBNT32,M1,Laramie,2013,8/1/13,LR05,BNT,290,NA,NA,Dugan,-25.6,Fish
NA,9.3,-24.8,15.2,48.4,3.2,Replcate samples.,0813mmBNT29,M1,Laramie,2013,8/1/13,LR05,BNT,470,NA,NA,Dugan,-24.8,Fish
NA,9.7,-24.3,16,48,3,Replcate samples.,0813mmBNT29,M1,Laramie,2013,8/1/13,LR05,BNT,470,NA,NA,Dugan,-24.3,Fish
NA,9.4,-25.4,15.5,48.3,3.1,,0813mmBNT02,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-25.4,Fish
NA,9.5,-24.3,15.8,48.9,3.1,,0813mmBNT23,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-24.3,Fish
NA,9.9,-26.1,14.7,48.5,3.3,,0813mmBNT17,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-26.1,Fish
NA,9.8,-25.5,14.6,47.8,3.3,,0813mmBNT12(TL,M1,Laramie,2013,8/1/13,LR05,BNT,416,NA,NA,Dugan,-25.5,Fish
NA,9.6,-25.3,15.3,49.1,3.2,,0813mmBNT04,M1,Laramie,2013,8/1/13,LR05,BNT,410,NA,NA,Dugan,-25.3,Fish
NA,9.8,-25.4,15.1,47,3.1,,0813mmBNT20,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-25.4,Fish
NA,9.4,-24.6,16.2,49.2,3,Replcate samples.,0813mmBNT24,M1,Laramie,2013,8/1/13,LR05,BNT,500,NA,NA,Dugan,-24.6,Fish
NA,9.5,-25.4,15.4,48.7,3.2,Replicates outside QAQC tolerance. Use caution.,0813mmBNT24,M1,Laramie,2013,8/1/13,LR05,BNT,500,NA,NA,Dugan,-25.4,Fish
NA,10.1,-26,15,47.9,3.2,,0813mmBNT14(TL,M1,Laramie,2013,8/1/13,LR05,BNT,368,NA,NA,Dugan,-26,Fish
NA,9.9,-25.3,15.1,48.3,3.2,,0813mmBNT06,M1,Laramie,2013,8/1/13,LR05,BNT,330,NA,NA,Dugan,-25.3,Fish
NA,10.4,-25.3,15.2,47.4,3.1,,0813mmBNT30,M1,Laramie,2013,8/1/13,LR05,BNT,335,NA,NA,Dugan,-25.3,Fish
NA,9.8,-25.8,15.4,49.5,3.2,,0813mmBNT13,M1,Laramie,2013,8/1/13,LR05,BNT,410,NA,NA,Dugan,-25.8,Fish
NA,9.9,-25.2,14.7,46.5,3.2,,0813mmBNT03,M1,Laramie,2013,8/1/13,LR05,BNT,360,NA,NA,Dugan,-25.2,Fish
NA,9.8,-25.9,14.6,50.3,3.4,,0813mmBNT26,M1,Laramie,2013,8/1/13,LR05,BNT,445,NA,NA,Dugan,-25.9,Fish
NA,10.3,-26.2,13.6,46.2,3.4,,0813mmBNT22,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-26.2,Fish
NA,10.2,-25.3,15.2,48.3,3.2,,0813mmBNT15,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-25.3,Fish
NA,9.6,-26.1,14.6,49,3.4,,0813mmBNT16,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-26.1,Fish
NA,9.5,-26,14.5,47.1,3.2,,0813mmBNT08,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-26,Fish
NA,9.6,-26,15.3,48.9,3.2,,0813mmBNT07,M1,Laramie,2013,8/1/13,LR05,BNT,253,NA,NA,Dugan,-26,Fish
NA,10.1,-25.7,14.8,47.1,3.2,,0813mmBNT21,M1,Laramie,2013,8/1/13,LR05,BNT,445,NA,NA,Dugan,-25.7,Fish
NA,9.4,-24.7,15.7,48.4,3.1,,0813mmBNT28,M1,Laramie,2013,8/1/13,LR05,BNT,470,NA,NA,Dugan,-24.7,Fish
NA,8.7,-27.4,14.9,50,3.4,,0813mmBNT09,M1,Laramie,2013,8/1/13,LR05,BNT,NA,NA,NA,Dugan,-27.4,Fish
NA,8.7,-25.4,15.4,49,3.2,,0813GBBNT01,M1,Laramie,2013,8/1/13,LR05,BNT,356,NA,NA,Dugan,-25.4,Fish
NA,9.2,-25.1,15.1,47.2,3.1,,0813GBBNT03,M1,Laramie,2013,8/1/13,LR05,BNT,413,NA,NA,Dugan,-25.1,Fish
NA,8.3,-26.5,14.5,47.8,3.3,,0813GBBNT29,M1,Laramie,2013,8/1/13,LR05,BNT,140,NA,NA,Dugan,-26.5,Fish
NA,8.9,-26.1,15.1,49,3.3,,0813GBBNT30,M1,Laramie,2013,8/1/13,LR05,BNT,216,NA,NA,Dugan,-26.1,Fish
NA,8.5,-26.4,14.8,49.6,3.3,,0813GBBNT25,M1,Laramie,2013,8/1/13,LR05,BNT,195,NA,NA,Dugan,-26.4,Fish
NA,8.6,-26.2,14.6,49.8,3.4,,0813GBBNT33,M1,Laramie,2013,8/1/13,LR05,BNT,179,NA,NA,Dugan,-26.2,Fish
NA,10,-25.5,14.8,47.7,3.2,,0813GBBNT06,M1,Laramie,2013,8/1/13,LR05,BNT,304,NA,NA,Dugan,-25.5,Fish
NA,9.3,-26.3,14.2,48.7,3.4,Replcate samples.,0813GBBNT21,M1,Laramie,2013,8/1/13,LR05,BNT,220,NA,NA,Dugan,-26.3,Fish
NA,9.3,-26.4,14.2,48,3.4,Replcate samples.,0813GBBNT21,M1,Laramie,2013,8/1/13,LR05,BNT,220,NA,NA,Dugan,-26.4,Fish
NA,8.5,-26.3,14.3,48.1,3.4,,0813GBBNT31,M1,Laramie,2013,8/1/13,LR05,BNT,185,NA,NA,Dugan,-26.3,Fish
NA,9.5,-26.1,14.1,48.7,3.4,,0813GBBNT17,M1,Laramie,2013,8/1/13,LR05,BNT,250,NA,NA,Dugan,-26.1,Fish
NA,8.6,-26.7,14.8,49.3,3.3,,0813GBBNT35,M1,Laramie,2013,8/1/13,LR05,BNT,170,NA,NA,Dugan,-26.7,Fish
NA,7.9,-26.1,15,49.4,3.3,,0813GBBNT26,M1,Laramie,2013,8/1/13,LR05,BNT,133,NA,NA,Dugan,-26.1,Fish
NA,9.6,-25.9,15,48.7,3.2,,0813GBBNT11,M1,Laramie,2013,8/1/13,LR05,BNT,330,NA,NA,Dugan,-25.9,Fish
NA,10.2,-24.8,14.3,47,3.3,,0813GBBNT40,M1,Laramie,2013,8/1/13,LR05,BNT,274,NA,NA,Dugan,-24.8,Fish
NA,9.9,-25.5,14.6,48.8,3.3,,0813GBBNT12,M1,Laramie,2013,8/1/13,LR05,BNT,275,NA,NA,Dugan,-25.5,Fish
NA,8.2,-25.7,15.6,49.5,3.2,,0813GBBNT15,M1,Laramie,2013,8/1/13,LR05,BNT,289,NA,NA,Dugan,-25.7,Fish
NA,8.8,-25.5,15.1,49.8,3.3,,0813GBBNT24,M1,Laramie,2013,8/1/13,LR05,BNT,219,NA,NA,Dugan,-25.5,Fish
NA,9.3,-25.3,14.7,48.5,3.3,,0813GBBNT32,M1,Laramie,2013,8/1/13,LR05,BNT,203,NA,NA,Dugan,-25.3,Fish
NA,9.9,-25,14.8,48.6,3.3,,0813GBBNT13,M1,Laramie,2013,8/1/13,LR05,BNT,270,NA,NA,Dugan,-25,Fish
NA,10.7,-25.3,15.2,49.9,3.3,,0813GBBNT05,M1,Laramie,2013,8/1/13,LR05,BNT,340,NA,NA,Dugan,-25.3,Fish
NA,10.1,-25.3,15.5,47.8,3.1,,0813GBBNT10,M1,Laramie,2013,8/1/13,LR05,BNT,340,NA,NA,Dugan,-25.3,Fish
NA,10.9,-25.2,15.1,49.1,3.2,,0813GBBNT07,M1,Laramie,2013,8/1/13,LR05,BNT,345,NA,NA,Dugan,-25.2,Fish
NA,9.3,-26.1,15.1,51.2,3.4,,0813GBBNT19,M1,Laramie,2013,8/1/13,LR05,BNT,254,NA,NA,Dugan,-26.1,Fish
NA,9.5,-25.1,15.6,48.6,3.1,,0813GBBNT02,M1,Laramie,2013,8/1/13,LR05,BNT,390,NA,NA,Dugan,-25.1,Fish
NA,8.5,-26,15.9,49.5,3.1,,0813GBBNT04,M1,Laramie,2013,8/1/13,LR05,BNT,433,NA,NA,Dugan,-26,Fish
NA,8.7,-25.3,15.1,49.9,3.3,,0813GBBNT27,M1,Laramie,2013,8/1/13,LR05,BNT,235,NA,NA,Dugan,-25.3,Fish
NA,9.3,-25.6,14.7,48.9,3.3,,0813GBBNT20,M1,Laramie,2013,8/1/13,LR05,BNT,240,NA,NA,Dugan,-25.6,Fish
NA,9,-25.7,14.9,49.6,3.3,,0813GBBNT22,M1,Laramie,2013,8/1/13,LR05,BNT,225,NA,NA,Dugan,-25.7,Fish
NA,9.9,-25.5,14.2,44.9,3.2,Replcate samples.,0813GBBNT14,M1,Laramie,2013,8/1/13,LR05,BNT,280,NA,NA,Dugan,-25.5,Fish
NA,9.9,-25.9,15,48.8,3.3,Replcate samples.,0813GBBNT14,M1,Laramie,2013,8/1/13,LR05,BNT,280,NA,NA,Dugan,-25.9,Fish
NA,10.6,-25.7,13.8,45.2,3.3,Replcate samples.,0813GBBNT09,M1,Laramie,2013,8/1/13,LR05,BNT,279,NA,NA,Dugan,-25.7,Fish
NA,10.7,-25.5,14.8,48.4,3.3,Replcate samples.,0813GBBNT09,M1,Laramie,2013,8/1/13,LR05,BNT,279,NA,NA,Dugan,-25.5,Fish
NA,9.3,-25.3,14.3,47,3.3,,0813GBBNT41,M1,Laramie,2013,8/1/13,LR05,BNT,283,NA,NA,Dugan,-25.3,Fish
NA,8.9,-25.5,15.5,48.7,3.1,,0813GBBNT36,M1,Laramie,2013,8/1/13,LR05,BNT,269,NA,NA,Dugan,-25.5,Fish
NA,9,-25.8,15.4,48.3,3.1,,0813GBBNT38,M1,Laramie,2013,8/1/13,LR05,BNT,310,NA,NA,Dugan,-25.8,Fish
NA,10.5,-25.2,15.1,48.2,3.2,,0813GBBNT08,M1,Laramie,2013,8/1/13,LR05,BNT,298,NA,NA,Dugan,-25.2,Fish
NA,9.5,-25.3,13.7,46.6,3.4,,0813GBBNT23,M1,Laramie,2013,8/1/13,LR05,BNT,235,NA,NA,Dugan,-25.3,Fish
NA,5.3,-27.3,14.6,48.6,3.3,Replicate samples.,0813mmCKC08,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.3,Fish
NA,5.3,-27.4,13.6,45.1,3.3,Replicate samples.,0813mmCKC08,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.4,Fish
NA,5.3,-27.5,14.5,47,3.2,,0813mmCKC06,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.5,Fish
NA,6,-27,14.5,48.7,3.4,Replicate samples.,0813mmCKC04,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27,Fish
NA,6.1,-26.9,14.5,48.7,3.4,Replicate samples.,0813mmCKC04,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.9,Fish
NA,5.7,-27.2,14.3,46.8,3.3,,0813mmCKC05,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.2,Fish
NA,5,-27.3,14.8,47,3.2,,0813mmCKC14,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.3,Fish
NA,5.1,-27.1,14.3,48.1,3.4,,0813mmCKC07,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.1,Fish
NA,5.6,-26.9,15,48.5,3.2,,0813mmCKC09,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.9,Fish
NA,5.3,-26.7,14.6,47.8,3.3,,0813mmCKC10,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,5.4,-27,14.6,48.3,3.3,,0813mmCKC11,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27,Fish
NA,5.3,-28,14,46.5,3.3,,0813mmCKC12,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-28,Fish
NA,5.2,-28,13.1,43,3.3,,0813mmCKC13,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-28,Fish
NA,5.7,-26.8,14.7,48.8,3.3,,0813mmCKC18,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.8,Fish
NA,6.3,-27,14.8,49.4,3.3,,0813mmCKC22,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27,Fish
NA,5.3,-27.3,14.5,48,3.3,,0813mmCKC21,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.3,Fish
NA,5.5,-27.6,14.2,46.8,3.3,,0813mmCKC16,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.6,Fish
NA,4.9,-27.1,15,49,3.3,,0813mmCKC15,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.1,Fish
NA,5.3,-26.7,14.9,49.3,3.3,,0813mmCKC17,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,5.7,-27.5,12.4,41.3,3.3,,0813mmCKC19,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.5,Fish
NA,5.7,-27.6,13.5,45.4,3.4,,0813mmCKC24,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.6,Fish
NA,6,-27.6,15.6,52.6,3.4,,0813mmCKC23,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.6,Fish
NA,5.7,-27.2,14.8,48.9,3.3,,0813mmCKC20,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.2,Fish
NA,5.7,-27.4,13.8,46.5,3.4,,0813mmCKC25,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.4,Fish
NA,11.2,-26.7,14.5,48.5,3.3,,0813gbCKC20,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,11.2,-26.7,13.5,45.4,3.4,,0813gbCKC18,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,12,-26,14.8,49.1,3.3,,0813gbCKC15,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26,Fish
NA,11.6,-25.8,14.8,48.5,3.3,,0813gbCKC04,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-25.8,Fish
NA,11.4,-26.1,14.7,48.6,3.3,,0813gbCKC10,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.1,Fish
NA,12.4,-26.7,15.2,50.6,3.3,,0813gbCKC09,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,11.7,-26.7,14.4,48.9,3.4,,0813gbCKC11,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,12.4,-26,14.4,48.3,3.4,Replicate samples.,0813gbCKC05,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26,Fish
NA,12.4,-25.9,14.5,48.6,3.4,Replicate samples.,0813gbCKC05,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-25.9,Fish
NA,10.8,-27,14.9,49.3,3.3,,0813gbCKC17,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27,Fish
NA,11.2,-26.1,14.3,47.5,3.3,,0813gbCKC16,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.1,Fish
NA,11.5,-26.7,14.7,49.2,3.4,,0813gbCKC13,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.7,Fish
NA,11.8,-25.6,14.5,48.8,3.4,,0813gbCKC21,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-25.6,Fish
NA,11.9,-25.6,14.2,47.9,3.4,,0813gbCKC12,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-25.6,Fish
NA,12.9,-24.6,14.5,47.5,3.3,,0813gbCKC22,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-24.6,Fish
NA,10.9,-26.4,14.4,47.7,3.3,,0813gbCKC14,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.4,Fish
NA,10.6,-27,14.6,50.1,3.4,,0813gbCKC08,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27,Fish
NA,12.3,-26.8,14.4,48.4,3.4,,0813gbCKC19,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.8,Fish
NA,12.8,-26.1,14.5,48.8,3.4,,0813gbCKC07,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.1,Fish
NA,12.1,-27.1,14.6,47.9,3.3,,0813gbCKC06,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-27.1,Fish
NA,8.7,-30.1,14.4,49.1,3.4,,0813gbLNS07,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-30.1,Fish
NA,9.3,-29.8,14,47.6,3.4,,0813gbLNS08,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-29.8,Fish
NA,9.6,-28.6,14,48.4,3.5,,0813gbLNS10,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-28.6,Fish
NA,9.1,-28.6,13.9,48.1,3.5,,0813gbLNS15,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-28.6,Fish
NA,9,-30.2,14.1,48.3,3.4,,0813gbLNS16,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-30.2,Fish
NA,7.9,-30.9,14,48.6,3.5,,0813gbLNS20,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-30.9,Fish
NA,7.5,-29.8,13.6,47.1,3.5,,0813gbLNS21,M1,Laramie,2013,8/1/13,LR05,LNS,NA,NA,NA,Dugan,-29.8,Fish
NA,9,-26.9,14.7,48.8,3.3,,0813gbCKC23,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-26.9,Fish
NA,9.1,-24.9,14.1,46.3,3.3,,0813gbCKC24,M1,Laramie,2013,8/1/13,LR05,CKC,NA,NA,NA,Dugan,-24.9,Fish
NA,8.5,-27.8,14.6,49,3.4,,0813mmWHS04,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.8,Fish
NA,8.5,-27.6,13.9,47.1,3.4,,0813mmWHS05,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.6,Fish
NA,8.6,-27.8,14.5,47.8,3.3,,0813mmWHS06,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.8,Fish
NA,8.8,-27.7,14.6,48.5,3.3,,0813mmWHS07,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.7,Fish
NA,8.4,-28.7,14.4,48.2,3.3,,0813mmWHS08,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.7,Fish
NA,8.4,-29.2,14.1,46.9,3.3,,0813mmWHS09,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-29.2,Fish
NA,8.7,-27.8,14.6,48.6,3.3,,0813mmWHS10,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.8,Fish
NA,8.8,-28.9,14.5,47.9,3.3,,0813mmWHS11,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.9,Fish
NA,8.2,-27.7,13.6,45.5,3.4,,0813mmWHS12,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.7,Fish
NA,8.2,-27.4,14.3,47.2,3.3,,0813mmWHS13,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.4,Fish
NA,8.4,-27.9,14.6,48.7,3.3,,0813mmWHS14,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.9,Fish
NA,8.4,-28.5,14.1,47.4,3.4,,0813mmWHS15,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.5,Fish
NA,8.1,-29,14.4,49,3.4,,0813mmWHS16,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-29,Fish
NA,8.6,-27.8,14.8,48.3,3.3,Replicate samples.,0813mmWHS17,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.8,Fish
NA,8.5,-27.8,14.8,48.7,3.3,Replicate samples.,0813mmWHS17,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.8,Fish
NA,8,-28.5,14.5,48.2,3.3,Replicate samples.,0813mmWHS18,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.5,Fish
NA,8,-28.4,14.6,48.5,3.3,Replicate samples.,0813mmWHS18,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.4,Fish
NA,8,-29.7,14.6,48.6,3.3,,0813mmWHS19,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-29.7,Fish
NA,8.1,-28.3,14,46.4,3.3,,0813mmWHS20,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.3,Fish
NA,8.3,-28.3,14.3,47.2,3.3,,0813mmWHS21,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.3,Fish
NA,8.4,-28.1,14.2,47.1,3.3,,0813mmWHS22,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-28.1,Fish
NA,8.4,-27.8,14.7,47.5,3.2,,0813mmWHS23,M1,Laramie,2013,8/1/13,LR05,WHS,NA,NA,NA,Dugan,-27.8,Fish
NA,8.2,-28.7,14,47,3.4,,0813gbLND04,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.7,Fish
NA,7.5,-29.4,14.1,48.6,3.5,,0813gbLND05,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.4,Fish
NA,7.7,-28.8,14,46.4,3.3,,0813gbLND06,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.8,Fish
NA,8.4,-29.1,14.1,47.6,3.4,Replicate samples.,0813gbLND07,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.1,Fish
NA,8.3,-29.1,14,47.4,3.4,Replicate samples.,0813gbLND07,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.1,Fish
NA,8.6,-28.9,13.9,48.3,3.5,,0813gbLND08,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.9,Fish
NA,8.5,-28.4,14.2,47.4,3.3,,0813gbLND09,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.4,Fish
NA,8.4,-27.6,13.9,47.6,3.4,,0813gbLND10,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-27.6,Fish
NA,8.3,-27.6,14.2,47.9,3.4,,0813gbLND11,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-27.6,Fish
NA,8.8,-28.8,13.6,45.6,3.3,,0813gbLND12,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.8,Fish
NA,9,-28.5,13.4,45.2,3.4,,0813gbLND13,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.5,Fish
NA,9.1,-28.3,13.4,46.8,3.5,,0813gbLND14,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.3,Fish
NA,9,-27.8,13.4,45.8,3.4,,0813gbLND15,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-27.8,Fish
NA,8.3,-29.4,14,48.3,3.5,,0813gbLND16,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.4,Fish
NA,7.6,-28.7,13.8,46.5,3.4,,0813gbLND17,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.7,Fish
NA,7.5,-29.2,14.2,48,3.4,,0813gbLND18,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.2,Fish
NA,8.4,-29.2,13.9,48.3,3.5,,0813gbLND19,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29.2,Fish
NA,8.6,-28.4,13.9,48.6,3.5,,0813gbLND20,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-28.4,Fish
